54.525641 57.076923 59.628205 62.179487 64.730769 67.282051 69.833333 72.384615 74.935897 77.487179 80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641
59.628205 62.179487 64.730769 67.282051 69.833333 72.384615 74.935897 77.487179 80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205
64.730769 67.282051 69.833333 72.384615 74.935897 77.487179 80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769
69.833333 72.384615 74.935897 77.487179 80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333
74.935897 77.487179 80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897
80.038462 82.589744 85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462
85.141026 87.692308 90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026
90.243590 92.794872 95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590
95.346154 97.897436 100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154
100.448718 103.000000 105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718
105.551282 108.102564 110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282
110.653846 113.205128 115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846
115.756410 118.307692 120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410
120.858974 123.410256 125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974
125.961538 128.512821 131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538
131.064103 133.615385 136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103
136.166667 138.717949 141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667
141.269231 143.820513 146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231
146.371795 148.923077 151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795
151.474359 154.025641 156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359
156.576923 159.128205 161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923
161.679487 164.230769 166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487
166.782051 169.333333 171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051
171.884615 174.435897 176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615
176.987179 179.538462 182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179
182.089744 184.641026 187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179 279.038462 281.589744
187.192308 189.743590 192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179 279.038462 281.589744 284.141026 286.692308
192.294872 194.846154 197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179 279.038462 281.589744 284.141026 286.692308 289.243590 291.794872
197.397436 199.948718 202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179 279.038462 281.589744 284.141026 286.692308 289.243590 291.794872 294.346154 296.897436
202.500000 205.051282 207.602564 210.153846 212.705128 215.256410 217.807692 220.358974 222.910256 225.461538 228.012821 230.564103 233.115385 235.666667 238.217949 240.769231 243.320513 245.871795 248.423077 250.974359 253.525641 256.076923 258.628205 261.179487 263.730769 266.282051 268.833333 271.384615 273.935897 276.487179 279.038462 281.589744 284.141026 286.692308 289.243590 291.794872 294.346154 296.897436 299.448718 302.000000
